Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,23500.0,22600.0,22700.0,23450.0,12110276.0,21529.7890625
2012-01-03,23850.0,23350.0,23700.0,23650.0,7179120.0,21713.412109375
2012-01-04,24350.0,23650.0,23850.0,23850.0,9592895.0,21897.03515625
2012-01-05,24550.0,23700.0,23900.0,24000.0,5926606.0,22034.751953125
2012-01-06,24550.0,24050.0,24450.0,24400.0,7607761.0,22401.998046875
2012-01-09,24600.0,23800.0,24550.0,23850.0,5168117.0,21897.03515625
2012-01-10,24350.0,23850.0,24050.0,24350.0,4564072.0,22356.091796875
2012-01-11,24700.0,24100.0,24400.0,24250.0,4729192.0,22264.28125
2012-01-12,24350.0,23850.0,24200.0,24150.0,3547966.0,22172.46875
2012-01-13,25150.0,24300.0,24350.0,25150.0,7947454.0,23090.5859375
2012-01-16,25600.0,24900.0,25050.0,25400.0,6320941.0,23320.11328125
2012-01-17,25800.0,25200.0,25650.0,25550.0,5963575.0,23457.830078125
2012-01-18,25800.0,25050.0,25500.0,25250.0,4748205.0,23182.39453125
2012-01-19,26500.0,25600.0,25800.0,26300.0,8948775.0,24146.416015625
2012-01-20,27150.0,26200.0,26600.0,26950.0,8692702.0,24743.189453125
2012-01-25,28000.0,26900.0,27000.0,27450.0,8677241.0,25202.25
2012-01-26,27450.0,26650.0,27450.0,27050.0,9001239.0,24835.001953125
2012-01-27,27000.0,25900.0,26850.0,26000.0,12010360.0,23870.98046875
2012-01-30,26750.0,25850.0,25900.0,26250.0,7960888.0,24100.509765625
2012-01-31,27100.0,26200.0,26350.0,26850.0,6023182.0,24651.376953125
2012-02-01,27200.0,26600.0,26850.0,27200.0,5564064.0,24972.720703125
2012-02-02,27750.0,26100.0,27750.0,27300.0,15248822.0,25064.53125
2012-02-03,27200.0,26200.0,26700.0,26300.0,11258149.0,24146.416015625
2012-02-06,26550.0,25900.0,26550.0,26100.0,7045546.0,23962.79296875
2012-02-07,26250.0,25200.0,26000.0,25400.0,9374299.0,23320.11328125
2012-02-08,26600.0,25250.0,25700.0,26500.0,8712260.0,24330.041015625
2012-02-09,27150.0,26300.0,26450.0,27050.0,7679076.0,24835.001953125
2012-02-10,27300.0,26750.0,27000.0,27000.0,5709760.0,24789.095703125
2012-02-13,27400.0,26700.0,27300.0,26850.0,4913893.0,24651.376953125
2012-02-14,27550.0,26650.0,26850.0,27550.0,6572049.0,25294.05859375
2012-02-15,29450.0,28600.0,29150.0,29000.0,20611094.0,26625.32421875
2012-02-16,29400.0,28600.0,28800.0,28700.0,9911296.0,26349.890625
2012-02-17,29550.0,28700.0,29250.0,28850.0,8451170.0,26487.609375
2012-02-20,29100.0,28200.0,29050.0,28300.0,5727580.0,25982.64453125
2012-02-21,29000.0,28100.0,28200.0,28300.0,5802984.0,25982.64453125
2012-02-22,29000.0,28150.0,28300.0,29000.0,4681730.0,26625.32421875
2012-02-23,29200.0,28700.0,28850.0,28850.0,5178915.0,26487.609375
2012-02-24,28950.0,27750.0,28400.0,28850.0,7956682.0,26487.609375
2012-02-27,28850.0,27800.0,28800.0,27950.0,4724612.0,25661.3046875
2012-02-28,30150.0,29500.0,29800.0,29850.0,20680692.0,27405.720703125
2012-02-29,30750.0,30100.0,30350.0,30200.0,9303388.0,27727.064453125
2012-03-02,30450.0,29700.0,30350.0,30450.0,7944326.0,27956.591796875
2012-03-05,30600.0,29900.0,30600.0,30050.0,3820492.0,27589.345703125
2012-03-06,30000.0,29250.0,29900.0,29400.0,5949376.0,26992.5703125
2012-03-07,29200.0,28700.0,28800.0,29100.0,5332506.0,26717.140625
2012-03-08,29950.0,29200.0,29400.0,29750.0,4728126.0,27313.91015625
2012-03-09,30150.0,29700.0,30000.0,29800.0,3552316.0,27359.81640625
2012-03-12,30050.0,29400.0,30000.0,29600.0,2561796.0,27176.1953125
2012-03-13,29900.0,29200.0,29750.0,29300.0,5046218.0,26900.759765625
